Shelf ID,Description,Location_x (center),Location_y (center),Width,Height_x,Length,Number of items,Shape,Person ID,Timestamp,Age,Gender,Height_y,Weight,Married status,Moving speed (m/s),Item ID,Looking at item (s),Holding the item (s),Holding the bag,Picking up item,Returning item,Putting item into bag,Taking item out of bag,Putting item into bag in the 2nd time,Name,Origin,Location,Weight (g),Price,NSX,HSD,Marketing strategy,Discount ,Rate
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720242180,75,Male,171,60,Married,1.31,3,32,16,True,True,True,True,False,True,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720242420,75,Male,171,60,Married,0.52,3,21,22,True,True,False,False,,True,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720242540,75,Male,171,60,Married,1.27,12,26,32,True,True,True,False,,,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720242780,75,Male,171,60,Married,1.04,6,34,36,True,True,True,False,False,True,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720242840,75,Male,171,60,Married,0.37,10,21,36,True,True,True,True,False,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720243020,75,Male,171,60,Married,0.72,7,15,16,True,True,True,,,True,Snack khoai tây Lays,Vietnam,Trung bình,90.0,"22,000 ₫",2024-04-13,2024-09-25,False,10,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,350,1720243740,75,Male,171,60,Married,0.68,2,38,18,True,True,True,True,False,,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,351,1720241160,70,Female,160,49,Married,0.85,2,31,19,False,True,True,,False,True,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,351,1720241220,70,Female,160,49,Married,0.19,0,21,20,False,True,False,False,True,False,Bánh Oreo,Vietnam,Cao,120.0,"17,500 ₫",2023-11-14,2024-10-17,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,351,1720241460,70,Female,160,49,Married,0.83,8,17,23,False,True,True,False,,False,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,351,1720241700,70,Female,160,49,Married,1.21,11,26,17,False,True,False,True,True,False,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,354,1720244160,31,Male,169,60,Single,0.22,1,33,16,True,True,True,,True,True,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,354,1720244280,31,Male,169,60,Single,0.1,11,21,24,True,True,True,False,False,False,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,355,1720244040,18,Female,163,56,Single,0.95,12,21,28,True,True,True,False,False,,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720244940,50,Male,176,77,Married,1.45,2,30,24,True,True,True,False,False,True,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720245000,50,Male,176,77,Married,1.08,0,35,22,True,True,False,False,False,False,Bánh Oreo,Vietnam,Cao,120.0,"17,500 ₫",2023-11-14,2024-10-17,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720245240,50,Male,176,77,Married,0.68,11,16,22,True,True,False,False,True,True,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720245300,50,Male,176,77,Married,0.24,4,38,38,True,True,False,True,False,True,Bánh trứng Custard,Thái Lan,Trung bình,46.0,"17,000 ₫",2023-10-30,2024-04-16,True,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720245600,50,Male,176,77,Married,0.56,8,25,28,True,True,True,True,,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720246740,50,Male,176,77,Married,0.13,10,39,24,True,True,True,True,,,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,356,1720246860,50,Male,176,77,Married,1.05,12,26,17,True,True,False,False,True,True,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,357,1720243980,29,Female,147,58,Single,0.51,5,16,36,False,True,False,False,True,True,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,357,1720244280,29,Female,147,58,Single,1.02,3,32,33,False,True,True,,,False,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,357,1720244520,29,Female,147,58,Single,1.5,3,24,27,False,True,True,False,False,False,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,360,1720245780,35,Female,155,43,Single,1.45,0,18,15,True,True,False,True,True,True,Bánh Oreo,Vietnam,Cao,120.0,"17,500 ₫",2023-11-14,2024-10-17,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,360,1720246020,35,Female,155,43,Single,1.12,10,37,19,True,True,True,False,True,False,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,360,1720246080,35,Female,155,43,Single,0.11,8,20,17,True,True,True,,False,,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,365,1720249200,42,Male,170,75,Married,1.45,12,20,21,True,True,False,True,True,False,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,365,1720249440,42,Male,170,75,Married,0.67,11,29,16,True,True,True,,,True,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,365,1720249680,42,Male,170,75,Married,0.35,8,20,24,True,True,True,True,False,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,366,1720250100,70,Male,175,81,Married,1.12,10,31,31,True,True,True,True,False,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,366,1720250280,70,Male,175,81,Married,0.58,8,65,20,True,True,True,True,True,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,367,1720248660,31,Female,163,43,Single,1.41,10,20,24,True,True,True,,,False,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,367,1720248960,31,Female,163,43,Single,0.31,5,16,21,True,True,False,True,False,,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,367,1720249140,31,Female,163,43,Single,1.38,2,16,15,True,True,True,False,False,True,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,367,1720249260,31,Female,163,43,Single,0.91,1,30,34,True,True,True,True,False,False,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,368,1720248660,50,Female,149,41,Married,0.59,2,30,30,False,True,False,False,True,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720250760,61,Male,173,74,Married,0.73,5,17,26,True,True,False,True,False,,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720251000,61,Male,173,74,Married,0.32,8,21,27,True,True,True,True,False,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720251180,61,Male,173,74,Married,1.32,7,38,34,True,True,True,True,False,,Snack khoai tây Lays,Vietnam,Trung bình,90.0,"22,000 ₫",2024-04-13,2024-09-25,False,10,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720251480,61,Male,173,74,Married,1.25,5,36,24,True,True,True,,False,,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720251720,61,Male,173,74,Married,0.84,10,34,15,True,True,False,True,True,False,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720251960,61,Male,173,74,Married,1.27,12,32,21,True,True,False,True,False,False,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720252260,61,Male,173,74,Married,1.4,9,24,16,True,True,True,True,True,,Socola trứng Kinder,Ý,Thấp,20.0,"28,500 ₫",2023-11-01,2024-11-30,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720252320,61,Male,173,74,Married,0.34,2,33,36,True,True,False,False,False,True,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,372,1720252500,61,Male,173,74,Married,0.89,6,39,38,True,True,False,True,False,,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,375,1720252320,34,Female,157,52,Married,1.15,3,24,39,False,True,True,,False,False,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,375,1720252440,34,Female,157,52,Married,1.33,1,27,27,False,True,True,True,False,True,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,375,1720252500,34,Female,157,52,Married,0.18,12,32,20,False,True,False,True,False,,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720253940,64,Female,150,51,Single,0.62,10,25,21,True,True,True,False,True,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720254180,64,Female,150,51,Single,0.77,3,18,37,True,True,True,False,True,False,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720254420,64,Female,150,51,Single,0.94,3,38,20,True,True,False,True,True,True,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720254600,64,Female,150,51,Single,0.75,6,25,35,True,True,False,True,True,False,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720254900,64,Female,150,51,Single,0.9,2,22,28,True,True,False,False,,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,376,1720254960,64,Female,150,51,Single,1.43,10,28,38,True,True,True,True,,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,378,1720254300,41,Male,178,67,Married,0.44,9,25,17,True,True,True,,False,,Socola trứng Kinder,Ý,Thấp,20.0,"28,500 ₫",2023-11-01,2024-11-30,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,378,1720254420,41,Male,178,67,Married,0.11,2,39,26,True,True,False,True,True,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,378,1720254720,41,Male,178,67,Married,1.34,11,21,15,True,True,False,True,False,False,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,378,1720254900,41,Male,178,67,Married,0.84,6,20,36,True,True,False,True,True,True,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,380,1720254720,32,Female,159,42,Single,0.53,11,38,35,True,True,False,False,True,,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,380,1720254840,32,Female,159,42,Single,0.41,6,17,26,True,True,True,,False,False,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,380,1720254900,32,Female,159,42,Single,1.13,5,25,30,True,True,True,False,False,False,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,386,1720257660,27,Male,178,58,Single,1.03,12,28,26,False,True,True,False,False,True,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,386,1720257720,27,Male,178,58,Single,1.19,2,18,37,False,True,False,True,False,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,390,1720261080,75,Female,152,58,Married,0.36,1,23,28,True,True,True,,False,True,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,398,1720262640,18,Male,177,86,Single,1.35,12,38,36,True,True,True,True,False,True,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,398,1720262760,18,Male,177,86,Single,1.44,2,19,33,True,True,True,False,True,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,398,1720263060,18,Male,177,86,Single,1.01,11,30,17,True,True,False,True,False,False,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,398,1720263240,18,Male,177,86,Single,1.26,7,69,38,True,True,False,True,True,False,Snack khoai tây Lays,Vietnam,Trung bình,90.0,"22,000 ₫",2024-04-13,2024-09-25,False,10,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,398,1720263360,18,Male,177,86,Single,0.45,9,66,24,True,True,True,True,False,,Socola trứng Kinder,Ý,Thấp,20.0,"28,500 ₫",2023-11-01,2024-11-30,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,399,1720263480,59,Male,177,78,Married,0.75,12,22,38,True,True,False,True,False,False,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,399,1720263540,59,Male,177,78,Married,0.43,4,17,29,True,True,False,False,False,True,Bánh trứng Custard,Thái Lan,Trung bình,46.0,"17,000 ₫",2023-10-30,2024-04-16,True,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,401,1720264500,20,Female,150,53,Single,0.32,6,30,35,True,True,False,True,True,False,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720266180,37,Male,176,63,Married,0.86,5,25,31,True,True,True,False,False,True,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720266420,37,Male,176,63,Married,0.71,8,23,34,True,True,False,True,False,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720266660,37,Male,176,63,Married,0.43,8,37,34,True,True,True,True,False,,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720266960,37,Male,176,63,Married,0.83,3,27,26,True,True,True,True,True,False,Bánh mỳ chà bông Kinh đô,Vietnam,Trung bình,80.0,"13,400 ₫",2024-05-02,2026-05-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720267080,37,Male,176,63,Married,1.4,0,18,31,True,True,True,False,False,False,Bánh Oreo,Vietnam,Cao,120.0,"17,500 ₫",2023-11-14,2024-10-17,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720267260,37,Male,176,63,Married,0.19,0,16,20,True,True,True,False,False,,Bánh Oreo,Vietnam,Cao,120.0,"17,500 ₫",2023-11-14,2024-10-17,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720267500,37,Male,176,63,Married,0.84,1,23,19,True,True,True,False,True,False,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,405,1720267800,37,Male,176,63,Married,0.35,11,28,33,True,True,False,True,True,False,Thạch rau câu Đức Hạnh,Vietnam,Thấp,320.0,"30,500 ₫",2023-12-31,2024-09-30,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,406,1720265040,37,Female,163,47,Married,1.2,8,32,36,True,True,False,True,False,False,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,406,1720265160,37,Female,163,47,Married,0.76,5,32,31,True,True,True,False,False,True,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,406,1720265340,37,Female,163,47,Married,0.99,6,36,39,True,True,True,False,False,True,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,406,1720265580,37,Female,163,47,Married,1.2,6,16,19,True,True,True,,,False,Bim bim Oishi,Vietnam,Trung bình,70.0,"12,000 ₫",2024-06-25,2025-05-08,False,5,5
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,407,1720266480,67,Male,170,55,Married,0.82,5,21,37,True,True,True,,,False,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,407,1720266660,67,Male,170,55,Married,0.68,2,34,19,True,True,False,False,False,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,407,1720266780,67,Male,170,55,Married,0.69,9,28,36,True,True,False,True,True,False,Socola trứng Kinder,Ý,Thấp,20.0,"28,500 ₫",2023-11-01,2024-11-30,False,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,407,1720266840,67,Male,170,55,Married,0.29,10,27,38,True,True,False,True,False,False,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,407,1720267140,67,Male,170,55,Married,0.66,10,37,30,True,True,True,False,False,False,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,411,1720267560,27,Male,168,58,Single,0.83,10,24,34,True,True,True,False,True,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,411,1720267800,27,Male,168,58,Single,1.25,7,22,39,True,True,False,True,False,False,Snack khoai tây Lays,Vietnam,Trung bình,90.0,"22,000 ₫",2024-04-13,2024-09-25,False,10,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,411,1720268040,27,Male,168,58,Single,1.36,5,20,32,True,True,False,True,False,False,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,411,1720268280,27,Male,168,58,Single,0.73,10,29,22,True,True,False,False,False,True,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,414,1720268820,19,Male,168,71,Single,0.98,1,37,38,True,True,True,True,False,,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,414,1720269000,19,Male,168,71,Single,0.95,2,36,36,True,True,True,,False,False,Kẹo cao su Cool Air Fresh,Vietnam,Trung bình,40.0,"40,000 ₫",2024-06-02,2026-06-02,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,414,1720269180,19,Male,168,71,Single,0.34,10,25,17,True,True,False,True,False,,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720271820,32,Female,160,49,Married,0.23,12,15,17,True,True,True,False,True,,Kẹo Haribo charshmallows,Vietnam,Thấp,70.0,"28,500 ₫",2023-10-30,2024-07-06,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720271880,32,Female,160,49,Married,0.21,8,32,17,True,True,False,False,False,True,Bánh gạo Richi,Vietnam,Cao,168.0,"39,000 ₫",2023-10-03,2024-01-11,False,0,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720272180,32,Female,160,49,Married,0.53,4,22,15,True,True,True,,True,True,Bánh trứng Custard,Thái Lan,Trung bình,46.0,"17,000 ₫",2023-10-30,2024-04-16,True,10,4
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720272480,32,Female,160,49,Married,1.25,1,20,31,True,True,True,True,False,,Bánh Chocopie,Vietnam,Cao,396.0,"48,000 ₫",2023-10-07,2024-09-16,False,0,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720272780,32,Female,160,49,Married,0.58,5,36,24,True,True,False,False,False,False,Hạt hướng dương Chacheer,Vietnam,Trung bình,130.0,"25,000 ₫",2024-08-05,2024-11-24,False,5,3
0,Quầy bánh kẹo,1100,550,300,180,300,13,Quầy tròn,421,1720273020,32,Female,160,49,Married,0.83,10,37,18,True,True,False,False,False,,Kẹo dẻo Alphelibe,Vietnam,Thấp,73.5,"15,300 ₫",2023-08-22,2024-08-22,False,15,3
